Sensor_ID,Entity_ID,Sensor_Type_Threshold_,Sensor_Reading,Status,Lower_Non_Recoverable,Lower_Critical,Lower_Non_Critical,Upper_Non_Critical,Upper_Critical,Upper_Non_Recoverable,Positive_Hysteresis,Negative_Hysteresis,Assertion_Events,Assertions_Enabled,Deassertions_Enabled,Time_elapsed
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,417.07794
CPU1 Power,215.1,Unknown,95,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,417.30156
CPU2 Power,215.2,Unknown,90,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,417.51391
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,417.74944
PCIE CPU2 Pwr,215.4,Unknown,28,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,417.96945
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,418.35335
CPU1 Power,215.1,Unknown,95,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,418.57359
CPU2 Power,215.2,Unknown,90,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,418.77332
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,418.96167
PCIE CPU2 Pwr,215.4,Unknown,28,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,419.18925
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,419.53355
CPU1 Power,215.1,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,419.80892
CPU2 Power,215.2,Unknown,40,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,420.01829
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,420.26546
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,420.54082
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,420.81276
CPU1 Power,215.1,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,421.04546
CPU2 Power,215.2,Unknown,40,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,421.37726
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,421.59379
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,421.80906
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,422.09313
CPU1 Power,215.1,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,422.39303
CPU2 Power,215.2,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,422.76203
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,422.99770
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,423.27016
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,423.56937
CPU1 Power,215.1,Unknown,23,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,423.84082
CPU2 Power,215.2,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,424.10186
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,424.47719
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,424.68957
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,424.86979
CPU1 Power,215.1,Unknown,23,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,425.08154
CPU2 Power,215.2,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,425.30557
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,425.68514
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,425.89133
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,426.08957
CPU1 Power,215.1,Unknown,64,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,426.29706
CPU2 Power,215.2,Unknown,72,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,426.50512
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,426.71327
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,426.93355
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,427.14667
CPU1 Power,215.1,Unknown,64,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,427.43875
CPU2 Power,215.2,Unknown,72,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,427.65704
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,427.87030
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,428.09381
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,428.38576
CPU1 Power,215.1,Unknown,78,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,428.76956
CPU2 Power,215.2,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,428.97342
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,429.17304
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,429.37759
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,429.67373
CPU1 Power,215.1,Unknown,78,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,429.92521
CPU2 Power,215.2,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,430.19382
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,430.48117
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,430.76135
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,431.00121
CPU1 Power,215.1,Unknown,78,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,431.25061
CPU2 Power,215.2,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,431.50939
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,431.80566
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,432.23810
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,432.49307
CPU1 Power,215.1,Unknown,83,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,432.69315
CPU2 Power,215.2,Unknown,77,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,432.89793
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,433.12998
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,433.36926
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,433.58161
CPU1 Power,215.1,Unknown,83,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,433.78609
CPU2 Power,215.2,Unknown,77,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,434.02565
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,434.23795
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,434.48089
Total Power,215.0,Unknown,371,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,434.75690
CPU1 Power,215.1,Unknown,83,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,435.14548
CPU2 Power,215.2,Unknown,38,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,435.46169
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,435.68950
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,435.96170
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,436.16541
CPU1 Power,215.1,Unknown,51,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,436.38985
CPU2 Power,215.2,Unknown,38,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,436.58101
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,436.81253
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,436.99729
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,437.24916
CPU1 Power,215.1,Unknown,51,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,437.49300
CPU2 Power,215.2,Unknown,38,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,437.74209
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,438.20943
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,438.48893
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,438.72567
CPU1 Power,215.1,Unknown,51,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,438.96140
CPU2 Power,215.2,Unknown,38,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,439.22485
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,439.53686
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,439.76942
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,439.96136
CPU1 Power,215.1,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,440.16310
CPU2 Power,215.2,Unknown,81,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,440.38459
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,440.62117
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,440.96557
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,441.23293
CPU1 Power,215.1,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,441.48104
CPU2 Power,215.2,Unknown,81,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,441.69716
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,441.90911
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,442.15703
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,442.36458
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,442.66167
CPU2 Power,215.2,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,442.86473
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,443.06567
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,443.31720
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,443.60949
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,444.00505
CPU2 Power,215.2,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,444.30173
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,444.52571
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,444.79004
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,445.04953
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,445.31353
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,445.69660
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,445.97343
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,446.27293
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,446.50949
CPU1 Power,215.1,Unknown,60,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,446.76166
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,447.04575
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,447.48119
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,447.72565
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,447.94065
CPU1 Power,215.1,Unknown,60,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,448.14895
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,448.36922
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,448.68118
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,448.91718
Total Power,215.0,Unknown,259,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,449.12568
CPU1 Power,215.1,Unknown,29,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,449.31755
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,449.52985
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,449.81782
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,450.04523
Total Power,215.0,Unknown,259,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,450.43389
CPU1 Power,215.1,Unknown,29,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,450.66153
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,450.85303
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,451.11394
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,451.39735
Total Power,215.0,Unknown,336,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,451.72138
CPU1 Power,215.1,Unknown,60,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,451.94079
CPU2 Power,215.2,Unknown,61,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,452.14511
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,452.42530
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,452.72121
Total Power,215.0,Unknown,336,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,452.99738
CPU1 Power,215.1,Unknown,60,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,453.34096
CPU2 Power,215.2,Unknown,61,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,453.56610
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,453.83746
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,454.10065
Total Power,215.0,Unknown,336,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,454.36522
CPU1 Power,215.1,Unknown,60,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,454.62499
CPU2 Power,215.2,Unknown,61,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,455.10174
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,455.36167
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,455.61761
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,455.88968
CPU1 Power,215.1,Unknown,40,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,456.08595
CPU2 Power,215.2,Unknown,44,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,456.29308
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,456.50890
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,456.73302
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,456.93270
CPU1 Power,215.1,Unknown,40,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,457.14139
CPU2 Power,215.2,Unknown,44,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,457.36135
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,457.56559
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,457.88118
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,458.26570
CPU1 Power,215.1,Unknown,73,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,458.50120
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,458.76113
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,459.03295
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,459.25311
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,459.49787
CPU1 Power,215.1,Unknown,73,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,459.73333
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,460.00484
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,460.30115
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,460.62124
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,460.98575
CPU1 Power,215.1,Unknown,73,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,461.32087
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,461.55731
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,461.80057
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,462.08523
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,462.43698
CPU1 Power,215.1,Unknown,105,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,462.62873
CPU2 Power,215.2,Unknown,108,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,462.88116
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,463.14085
PCIE CPU2 Pwr,215.4,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,463.37374
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,463.60089
CPU1 Power,215.1,Unknown,105,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,463.86886
CPU2 Power,215.2,Unknown,108,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,464.22179
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,464.46609
PCIE CPU2 Pwr,215.4,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,464.73349
Total Power,215.0,Unknown,364,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,464.94519
CPU1 Power,215.1,Unknown,105,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,465.15320
CPU2 Power,215.2,Unknown,108,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,465.41699
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,465.68168
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,465.87765
Total Power,215.0,Unknown,245,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,466.10096
CPU1 Power,215.1,Unknown,23,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,466.37321
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,466.68087
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,467.01729
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,467.32587
Total Power,215.0,Unknown,245,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,467.55704
CPU1 Power,215.1,Unknown,23,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,467.84069
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,468.13337
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,468.47402
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,468.73792
Total Power,215.0,Unknown,259,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,469.00180
CPU1 Power,215.1,Unknown,29,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,469.28165
CPU2 Power,215.2,Unknown,22,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,469.56168
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,469.84537
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,470.24120
